OPPORTUNITY_ID,STAGE_NAME,LOST_REASON_C,CLOSED_LOST_NOTES_C,BUSINESS_ISSUE_C,HOW_DID_YOU_HEAR_ABOUT_US_C,CREATED_DATE,DEMO_HELD,DEMO_SET_DATE,DEMO_TIME,CLOSE_DATE,LAST_SALES_CALL_DATE_TIME,ACCOUNT_ID
006UV000007a3ZdYAI,Closed Lost,Bad Fit,below egmv,,,2024-05-17 14:35:05.000,false,,2024-05-24 20:00:00.000,0024-06-03,2024-05-24 14:23:24.000,001UV000009aYArYAM
006UV000006hdM1YAI,Closed Lost,No Demo Held,,,,2024-04-23 17:18:53.000,false,,2024-05-10 19:00:00.000,0024-06-06,2024-05-23 19:17:04.000,001UV000008LfoLYAS
006UV000008mFUnYAM,Closed Lost,No Demo Held,,,,2024-06-13 19:18:44.000,false,,2024-06-14 16:00:00.000,0024-06-19,2024-06-14 15:54:12.000,001UV00000BCcj7YAD
006UV0000062fDKYAY,Closed Lost,No Demo Held,,,,2024-04-03 19:39:06.000,false,0024-04-03,2024-04-25 18:00:00.000,0024-05-09,2024-04-25 18:28:36.000,001UV000007NxkxYAC
006UV000008t1F1YAI,Closed Lost,No Demo Held,,,,2024-06-17 18:01:40.000,true,0024-06-17,2024-01-17 21:00:00.000,0024-06-27,2024-06-27 15:04:37.000,001UV00000BMXINYA5
006UV0000099PrdYAE,Closed Lost,Other,"he got mad because i said that we help restaurants and apparently help = free so i was being dishonest. CL, this guy is just finding dumb excuses",,,2024-06-25 15:05:32.000,true,,2024-06-25 14:00:00.000,0024-06-28,2024-06-26 18:51:43.000,001UV00000BlDBZYA3
006UV000003Fm5qYAC,Closed Lost,No Demo Held,,,,2024-01-24 23:51:39.000,false,0024-01-24,2024-01-25 00:00:00.000,0024-02-05,2024-04-02 20:51:13.000,001UV000003gwU9YAI
006UV0000071voDYAQ,Closed Lost,Lost to Competitor,wanted something more focused on marketing and less app based. went with spillover,,,2024-05-02 16:24:20.000,true,,2024-05-03 16:00:00.000,0024-05-09,2024-06-20 18:09:32.000,001UV000008obvqYAA
006UV000003kM0bYAE,Closed Lost,No Decision / Non-Responsive,,,,2024-02-04 19:14:25.000,true,,2024-03-13 18:30:00.000,0024-03-28,2024-06-20 18:10:32.000,001UV000004HCaMYAW
006UV000007Iv3pYAC,Closed Lost,No Demo Held,,,,2024-05-09 21:45:11.000,false,,2024-05-10 20:00:00.000,0024-05-22,2024-05-23 17:22:01.000,001UV000009CdoGYAS
006UV000007L6WEYA0,Closed Lost,No Decision / Non-Responsive,,,,2024-05-10 18:52:14.000,true,0024-05-10,2024-05-10 18:30:00.000,0024-05-22,2024-05-23 21:24:34.000,001UV000009Fau3YAC
006UV000007AOjNYAW,Closed Lost,No Demo Held,went with toast before we could demo,,,2024-05-06 19:01:39.000,false,0024-05-06,2024-05-07 15:00:00.000,0024-05-22,2024-05-23 21:07:48.000,001UV00000909EDYAY
006UV000007frsLYAQ,Closed Lost,Price,5% was a complete deal braker,,,2024-05-20 19:58:18.000,true,,2024-05-24 18:00:00.000,0024-05-24,2024-05-24 15:27:14.000,001UV000009ibhqYAA
006UV000007IUBhYAO,Closed Lost,No Demo Held,,,,2024-05-09 19:03:00.000,false,0024-05-09,2024-05-10 15:00:00.000,0024-05-24,2024-05-10 14:52:46.000,001UV000009C2dbYAC
006UV000006fo3qYAA,Closed Lost,No Decision / Non-Responsive,Has been completely unresponsive post demo.,,,2024-04-22 21:03:14.000,true,,2024-04-24 20:00:00.000,0024-05-13,2024-05-28 13:34:07.000,001UV000008J0CdYAK
006UV000007hXvxYAE,Closed Lost,Bad Fit,fine dining concepts. very little online ordering.,,,2024-05-21 14:35:30.000,false,,2024-05-22 14:00:00.000,0024-05-22,2024-05-21 14:31:35.000,001UV000009kqrHYAQ
006UV000004LtDhYAK,Closed Lost,No Demo Held,,,,2024-02-19 17:00:15.000,false,0024-02-19,2024-02-20 15:00:00.000,0024-02-21,2024-06-20 18:13:55.000,001UV0000053BdbYAE
006UV000007qL5xYAE,Closed Lost,Lack of Urgency,,,,2024-05-24 19:20:28.000,true,,2024-05-24 19:30:00.000,0024-05-24,2024-05-24 19:34:05.000,001UV000009xj5hYAA
006UV000007iH17YAE,Closed Lost,Other,Has a wife/partner and I guess after speaking with her they're not interested anymore - didn't provide much context I asked for more,,,2024-05-21 18:46:46.000,true,0024-05-21,2024-05-28 14:30:00.000,0024-05-29,2024-05-28 14:35:05.000,001UV000009lmLmYAI
006UV000006b1bDYAQ,Closed Lost,No Decision / Non-Responsive,,"Using SpotOn right now and Bento, wants to get everything streamlined potentially to an all in one system.",Facebook/IG,2024-04-19 19:49:25.000,true,0024-04-19,2024-04-19 19:30:00.000,0024-05-14,2024-05-29 18:56:28.000,001UV000008BkHTYA0
006UV000006tiTDYAY,Closed Lost,No Decision / Non-Responsive,,,,2024-04-29 14:25:47.000,true,0024-04-29,2024-04-29 14:30:00.000,0024-05-27,2024-05-15 15:20:51.000,001UV000008cpo8YAA
006UV000006f5bNYAQ,Closed Lost,No Decision / Non-Responsive,,,,2024-04-22 17:00:27.000,true,0024-04-22,,0024-05-02,2024-05-30 16:52:55.000,001UV000008I0eTYAS
006UV000006YdJeYAK,Closed Lost,Price,,,,2024-04-18 21:15:30.000,true,,2024-04-18 20:00:00.000,0024-05-27,2024-05-22 16:22:18.000,001UV0000088fnlYAA
006UV000003sZS6YAM,Closed Lost,Not a Decision Maker,,,,2024-02-07 16:29:14.000,true,,2024-02-09 19:00:00.000,0024-03-25,2024-05-31 15:08:12.000,001UV000004RAiaYAG
006UV000006typhYAA,Closed Lost,No Decision / Non-Responsive,"made it seem like he wanted to sign up on the demo, has a partner. couldn't get everyone on a call and he never responded to any follow up",,,2024-04-29 15:49:00.000,true,0024-04-29,2024-04-29 19:00:00.000,0024-05-09,2024-05-31 19:28:01.000,001UV000008dEjGYAU
006UV000006RETGYA4,Closed Lost,No Decision / Non-Responsive,,,,2024-04-15 23:56:51.000,true,0024-04-15,2024-04-16 13:30:00.000,0024-04-30,2024-05-31 19:09:04.000,001UV000007xo3DYAQ
006UV000007a1HhYAI,Closed Lost,No Demo Held,,,,2024-05-17 14:19:03.000,false,0024-05-17,2024-05-17 14:15:00.000,0024-05-31,2024-05-15 19:49:54.000,001UV000009aUlaYAE
006UV000007pdphYAA,Closed Lost,Bad Fit,Below 3k egmv,,,2024-05-24 15:04:09.000,true,,2024-05-30 14:30:00.000,0024-06-02,2024-05-31 20:10:53.000,001UV000009wtN9YAI
006UV000005nyJWYAY,Closed Lost,POS Integration,wanted integration via otter + looking into toast options for website,,,2024-03-27 15:38:15.000,true,0024-03-27,2024-04-11 17:30:00.000,0024-05-14,2024-05-13 22:13:24.000,001UV0000071TqNYAU
006UV000006pf2UYAQ,Closed Won,,,"Bought resto in January and building a better reputation. Pay 30% on 3Ps and want to increase direct olo. Super basic website and Gloriafoods for olo, doing around 1k/month. Not much marketing and bad SEO.",Facebook/IG,2024-04-26 17:18:19.000,true,0024-04-26,2024-04-26 20:30:00.000,0024-05-13,2024-04-26 16:42:20.000,001UV000008WaS0YAK
006UV000008El2UYAS,Closed Lost,Price,"They also own a golf course and just cannot fathom paying $500 a location for the service, love what we do and if we were more competitive they would sign up.","No delivery option currently, using Spoton for pickup only. 

wants a mobile app and loyalty program and marketing",Cold call,2024-05-29 15:59:51.000,true,0024-06-03,2024-06-03 15:00:00.000,0024-06-04,2024-05-31 17:17:58.000,001UV00000AH2qrYAD
006UV000008ByPFYA0,Closed Lost,No Decision / Non-Responsive,,,,2024-05-28 18:21:24.000,true,,2024-05-28 19:15:00.000,0024-06-12,2024-05-28 20:14:34.000,001UV00000A6eMoYAJ
006UV000007zFe1YAE,Closed Lost,Lack of Urgency,,"On Spothopper, but haven't seen any increase in sales since joining them. Says they are not good at keeping up with sending them updated content to upload to the site. Since they bought the place it's been doing ""just okay"". They are paying high commissions on 3p's and bringing their prices up on their app so their customers are paying a lot. Hate Opentable but their current gm is very stuck in her ways and refuses to get off of them. Coming into the quiet season since there aren't as many sports to show on TV. hates that they are perceived as an irish pub because of their name as he knows that's not what the people of Miami want. His partner and him have been slacking on Marketing because it's not something they have time for.",,2024-05-27 14:16:51.000,true,0024-05-27,2024-05-27 14:00:00.000,0024-06-25,2024-06-25 23:32:09.000,001UV00000A3DFtYAN
006UV000008F79RYAS,Closed Lost,Lack of Urgency,,"Using the third parties for delivery and paying over 20% commission fees. GD Website and pictures are outdated, order online gets pushed away from their domain onto UE. Has catering but no way of promoting it.",,2024-05-29 17:49:14.000,true,0024-05-29,2024-05-29 18:00:00.000,0024-06-25,2024-06-25 23:44:22.000,001UV00000AIqdVYAT
006UV000007peiXYAQ,Closed Lost,No Decision / Non-Responsive,,,,2024-05-24 15:08:11.000,true,,2024-05-29 18:00:00.000,0024-06-25,2024-06-05 18:19:04.000,001UV000009wy8HYAQ
006UV000008jZ0DYAU,Closed Lost,Lack of Urgency,SpotHopper contract until November but really wants to move forward with us. FU end of October,,,2024-06-12 18:14:38.000,false,,2024-06-12 18:00:00.000,0024-06-12,2024-06-12 19:03:51.000,001UV00000B8l53YAB
006UV0000098H4vYAE,Closed Lost,Missing Features,"he wanted his GC's to integrate with his square site, he also didnt like the 5% to customers, wanted to pay that himself",,,2024-06-24 23:28:47.000,true,,2024-06-25 17:30:00.000,0024-06-26,2024-06-24 23:28:32.000,001UV00000BjRx0YAF
006UV000008tlhdYAA,Closed Lost,No Demo Held,bad fit,,,2024-06-17 22:06:46.000,false,,2024-07-09 16:30:00.000,0024-06-28,2024-07-09 16:25:36.000,001UV00000BNXhhYAH
006UV000005eNvtYAE,Closed Lost,No Decision / Non-Responsive,,,,2024-03-22 21:08:28.000,true,0024-03-22,2024-03-27 00:30:00.000,0024-05-27,2024-05-30 22:10:31.000,001UV000006oNPPYA2
006UV000006eeT7YAI,Closed Won,,,"Has been dealing with heavy construction in front of their restaurant on the main road, seeing sales tank because of this. Doing about 10K on DD spending 25%, bringing their prices up to offset the fees. Is doing NO marketing at the moment at all. No loyalty points, not collecting any customer information. All of the restaurants around her have mobile apps, feels like she needs one to stay relevant and compete.",Media Outlet,2024-04-22 14:40:34.000,true,0024-04-22,2024-05-02 16:00:00.000,0024-05-02,2024-05-02 13:57:43.000,001UV000008HP0bYAG
006UV000004LRMJYA4,Closed Won,,,"Used to do a lot of things with Marketing but since Covid have stopped pretty much everything. No OLO on their current website, not currently offering delivery, no marketing at all or barely, no loyalty system in place, something that's been ""discussed but never actioned"".",Facebook/IG,2024-02-19 15:34:21.000,true,0024-02-19,2024-02-20 17:00:00.000,0024-02-28,2024-02-29 00:46:42.000,001UV0000052a7nYAA
006UV0000039VndYAE,Closed Won,,,they have no means of engaging with their customer to drive repeat business - they loved the marketing tools and RSM support. They're also excited to begin to have an improved local presence digitally.,Facebook/IG,2024-01-23 02:00:34.000,true,,2024-02-06 21:45:00.000,0024-02-13,2024-02-06 19:15:05.000,001UV000003ZE9dYAG
006UV000003bjXWYAY,Closed Won,,,"high third party commissions with DD, UE, GH. $1000 through his mobile app, $7300 through Toast Tab direct OLO. $40K through DD and 12K through UE. Per month",Facebook/IG,2024-02-01 17:58:43.000,true,0024-02-01,2024-02-16 21:15:00.000,0024-02-16,2024-02-16 20:45:53.000,001UV0000047wszYAA
006UV000003chIMYAY,Closed Won,,,"Pays 30% fees to 3P, losing around $9k/month. No direct olo. Wants better marketing and SEO. Loved the app.",Facebook/IG,2024-02-01 20:40:54.000,true,0024-02-01,2024-02-01 20:30:00.000,0024-02-28,2024-02-28 20:03:41.000,001UV0000048f6wYAA
006UV000003LqI1YAK,Closed Won,,,"only offering pick up with ""smile dining"", doing 50k with DD and Grubhub.
loves the all in one platform and marketing",Cold call,2024-01-26 22:33:08.000,true,0024-01-26,2024-01-29 22:00:00.000,0024-01-29,2024-01-29 20:49:55.000,001UV000003oDgIYAU
006UV000003F6crYAC,Closed Won,,,"High commission costs of 27%; website hasnt been updated for a decade, OLO pushes to 3ps, no mobile app, doesn't do any marketing",Cold call,2024-01-24 19:37:06.000,true,0024-01-24,2024-01-26 19:00:00.000,0024-01-26,2024-01-26 18:47:31.000,001UV000003g4lSYAQ
006UV000003Yh5fYAC,Closed Won,,,Third party commissions and not getting his customer data. Wants his own mobile app and loves our product!!! Amped to get started with portland location and then get us into his LA location. Was one of ChowNow's first customers. Now he is with OWNER! Pumped to increase his brand awareness online direct,Facebook/IG,2024-01-31 18:53:19.000,true,,2024-01-31 19:00:00.000,0024-01-31,2023-08-25 18:11:19.000,001UV0000043dIiYAI
006UV0000041d53YAA,Closed Won,,,"Direct OLO is with Talech - 6k/month
No on the 3p's as he refuses to pay the fees. See owner as a great fit for increasing his order volume and creating more loyal customers. loved the app.",Cold call,2024-02-10 18:28:52.000,true,0024-02-10,2024-02-10 18:30:00.000,0024-02-10,2024-02-10 18:38:27.000,001UV000004cyX8YAI
006UV000004urFSYAY,Closed Won,,,"Has tried both Ritual and ChowNow, wasn't a fan of either, neither were a good fit. Looking for an all-in-one solution as he is tired of having to outsource for everything from marketing to direct OLO. Is seeing 1-2 no show orders a day and is seeing a major loss in profit due to the waste that is causing. No loyalty points, needs better SEO, paying 25% to the third parties.",Media Outlet,2024-03-04 19:39:47.000,true,0024-03-04,2024-03-05 22:30:00.000,0024-03-06,2024-03-06 20:22:00.000,001UV000005myNGYAY
006UV000003LAPFYA4,Closed Won,,,"paying over 5k per month to DD!!! does over 20k per location in volume per month
has no website to place orders on...just a crappy page that probably no one sees
no way to engage with customers and collect data
no mobile app",Facebook/IG,2024-01-26 18:41:44.000,true,0024-01-26,2024-01-26 18:45:00.000,0024-01-26,2024-01-26 18:38:27.000,001UV000003nZanYAE
006UV000003SgLyYAK,Closed Won,,,"Paying 25-30% in 3P fees, losing around $5k/month. No website. Want better marketing and SEO.",Facebook/IG,2024-01-29 21:49:14.000,true,0024-01-29,2024-01-30 01:00:00.000,0024-02-26,2024-02-27 21:30:54.000,0014x000029frNRAAY
006UV000002eFnDYAU,Closed Won,,,slightly better site than the rest but still pushing to a poor OLO experience.,Facebook/IG,2024-01-09 21:14:22.000,true,,2023-12-29 19:30:00.000,0024-01-09,2024-01-09 20:03:20.000,001UV000002xjkmYAA
006UV000004890bYAA,Closed Won,,,"Olddd website pushing off page to square OLO. Not driving traffic and hates current website. Located next to one of the Metro Pizza locs and loves the Metro website and functionality. Pushing breakfast/lunch hard in 2024. No mobile app, SEO or marketing.",Facebook/IG,2024-02-13 18:24:03.000,true,0024-02-13,2024-02-20 18:00:00.000,0024-02-20,2024-02-19 22:51:45.000,001UV000004l9dTYAQ
006UV00000501EBYAY,Closed Won,,,Came to America from Greece 14 years ago to open a restaurant and have found success but no online ordering! They are in a college town (University of Maine) want to implement way to get those customers and have marketing tools to keep em coming back. All the restaurants around them do high volume takeout and online and they want in on the action.,Cold call,2024-03-06 16:26:24.000,true,0024-03-06,2024-03-06 16:30:00.000,0024-03-06,2024-03-06 17:07:26.000,001UV000005toaoYAA
006UV000004MZ3GYAW,Closed Won,,,Needs help increasing the retail side of the business. Likes the all in one solution. Massive 3p volume,Word of mouth,2024-02-19 21:46:02.000,true,0024-02-19,2024-02-19 22:00:00.000,0024-02-20,2024-02-20 23:32:16.000,001UV0000053xojYAA
006UV000004S8DGYA0,Closed Won,,,"Doing around 5k monthly on 3ps, high commission cost of 30-35%; took down previous website, no OLO, not appears in top searches",Cold call,2024-02-21 20:26:42.000,true,0024-02-21,2024-02-28 22:30:00.000,0024-02-28,2024-02-21 20:29:08.000,001UV000005BZytYAG
006UV000004BZEfYAO,Closed Won,,,Currently with PopMenu and doesn't like their OLO or Website. Looking into alternative options for all 18 locs,Facebook/IG,2024-02-14 21:41:44.000,true,,2024-02-14 21:15:00.000,0024-02-19,2024-02-14 21:17:45.000,001UV000004ptPyYAI
006UV000004UdXtYAK,Closed Won,,,"Losing 15-30% to 3Ps, doing around 10k/month. Toast and Chownow for olo, varies but around 5-10k/month direct. Outdated website and not much marketing. Decent SEO. Liked app but unfortunately he is a sole proprietor.",Facebook/IG,2024-02-22 18:19:09.000,true,0024-02-22,2024-02-23 01:30:00.000,0024-03-25,2024-03-25 20:45:38.000,001UV000005EvQHYA0
006UV000004MRTzYAO,Closed Won,,,"Currently pissed with Toast lol so wants to launch ASAP. Pays 300/month for company that fixes google reviews, 100/month for text marketing, and 75/month for each thing he wants to add with Toast. Loses 30%+ (2k/month) in fees to 3Ps. Wants better marketing, website, and SEO.",Facebook/IG,2024-02-19 20:42:15.000,true,0024-02-19,2024-02-21 19:00:00.000,0024-02-21,2024-03-07 22:26:11.000,001UV0000053jVgYAI
006UV000006GYzyYAG,Closed Won,,,"When the new owner re-opened they couldn't keep up with the volume but things have since slowed down and they're looking to bring new-er younger clientèle.  Haven't done much advertisement, haven't needed to seeing where they are in a high tourist-y area near historic sites but doesn't have time for graphics, marketing, social media, etc. Bringing his prices up on 3p's.",Facebook/IG,2024-04-10 15:46:27.000,true,0024-04-10,2024-04-10 13:45:00.000,0024-04-10,,001UV000007hZUmYAM
006UV000003Hz3nYAC,Closed Won,,,"Losing $6k/month in DD fees alone, UE around half of that. Very basic website. Use Dylish for pickup but dont get many sales there and push clients to DD for delivery. Not much marketing and SEO isnt great. Loved the mobile app.",Facebook/IG,2024-01-25 19:02:44.000,true,,2024-01-26 16:00:00.000,0024-03-07,2024-04-08 21:56:35.000,001UV000003jf3jYAA
006UV000006BhuEYAS,Closed Won,,,"Has been using ChowNow for the last 2 years. Pushing away from their main domain (a website that was built years ago and no one is updating now) to ChowNow which they are not seeing barely any volume from at the current moment, even through the Mobile app. In the last few years they have upgraded and released a lot of ""fun"" new features and need an easy way to promote this. At first the app worked but then it just ""kind of died, seems like the whole marketing arm of ChowNow just died"". Is in a tough location, tucked away and close to a biker bar, needs help driving more traffic as they are hidden.",Media Outlet,2024-04-08 16:45:32.000,true,0024-04-08,2024-04-08 16:45:00.000,0024-04-08,2024-04-08 17:06:12.000,001UV000007awKpYAI
006UV0000043A0XYAU,Closed Won,,,"has no direct online ordering. But does 500k/year in direct OLO. Paying a disgraceful amount of fee's to them every month.

loves what owner is going to do for him. Should be a great fit.",Facebook/IG,2024-02-11 16:07:48.000,true,0024-02-11,2024-02-11 16:00:00.000,0024-02-11,2024-02-11 15:56:18.000,001UV000004ejovYAA
006UV000005qQpxYAE,Closed Won,,,"3ps taking 30% commission, her first website pushes to Menufy which she gets 1 order a month, AVA created another website and OLO for her which even with the app AVA created she is seeing around $1000 monthly on their platform, Not appearing in a lot of the search results int he area",Cold call,2024-03-28 14:41:16.000,true,0024-03-28,2024-03-29 14:00:00.000,0024-03-29,2024-03-29 16:06:24.000,001UV0000075849YAA
006UV000005dhDVYAY,Closed Won,,,Website ain't it. Take out only and looking to add delivery. Was between us and ChowLater! Huge social presence but needs comprehensive marketing. 1/3 of the business is 3ps and needs to save on those fees. SEO will be huge and mobile app.,Facebook/IG,2024-03-22 17:02:02.000,true,0024-03-22,2024-03-22 21:00:00.000,0024-03-30,2024-03-30 23:13:07.000,001UV000006nbarYAA
006UV000006SNKnYAO,Closed Won,,,Took over the restaurant 2 weeks ago and needs a revamp. Direct olo w Clover a bit over 2k per month. Not on the 3ps and wants to avoid them at all costs. Needs a new website/just got a new domain/needs to build online presence and grow direct olo. Needs more vis on google/marketing. Loves all in one solution and ease of dash/reporting tools.,Facebook/IG,2024-04-16 14:38:43.000,true,0024-04-16,2024-04-16 15:00:00.000,0024-04-16,2024-04-16 15:01:01.000,001UV000007zYgfYAE
006UV000005jOMfYAM,Closed Won,,,"old website. Foodtec but hates the OLO so OK with tablet and printer. 20k/month 3rd parties paying 30%. No mobile app, auto marketing or loyatly.",Youtube,2024-03-25 18:06:23.000,true,0024-03-25,2024-03-25 18:15:00.000,0024-03-25,2024-03-25 18:04:59.000,001UV000006v6BiYAI
006UV0000031cW9YAI,Closed Won,,,"Losing 25% to 3Ps, around $2k/month lost. Uses Menustar for olo, does around 2k/month with them. Super basic website and terrible SEO. Loved the marketing and our mobile app.",Facebook/IG,2024-01-19 16:44:41.000,true,0024-01-19,2024-01-19 16:00:00.000,0024-01-19,2024-01-19 20:15:25.000,001UV000003PgOxYAK
